clusID,sersicn,ID
6348998,0.858,6635242
6348998,1.219,6635246
6348998,1.144,6635247
6348998,1.055,6635252
6348998,0.807,6635255
6348998,1.344,6635256
6348998,1.278,6635257
6348998,0.718,6635258
6348998,1.017,6635260
6348998,1.743,6635261
6348998,1.681,6635263
6348998,1.107,6635264
6348998,1.246,6635265
6348998,1.427,6635268
6348998,1.13,6635281
6348998,0.722,6635282
6348998,1.296,6635283
6348998,1.179,6635285
6348998,1.054,6635286
6348998,-9.0,6635287
6348998,1.203,6635290
6348998,-9.0,6635291
6348998,0.724,6635298
6348998,0.869,6635314
6348998,0.869,6635315
6348998,1.22,6635317
6348998,1.215,6635320
6348998,0.86,6635343
6348998,1.497,6635345
6348998,1.548,6635355
6348998,1.132,6635367
6379898,1.124,6667721
6379898,1.081,6667722
6379898,-9.0,6667724
6379898,-9.0,6667725
6379898,1.146,6667731
6379898,0.729,6667732
6379898,1.623,6667734
6379898,1.133,6667740
6379898,1.005,6667742
6379898,1.145,6667745
6379898,3.24,6667747
6379898,1.051,6667749
6379898,-9.0,6667752
6379898,1.03,6667753
6379898,0.741,6667756
6379898,1.097,6667761
6379898,0.976,6667765
6379898,1.045,6667766
6379898,0.8,6667767
6379898,0.843,6667768
6379898,1.065,6667770
6432794,2.432,6723668
6432794,0.978,6723672
6432794,1.016,6723674
6432794,1.184,6723678
6432794,0.958,6723683
6432794,1.261,6723684
6432794,1.137,6723685
6432794,1.072,6723688
6432794,1.056,6723689
6432794,1.192,6723701
6432794,0.909,6723705
6432794,0.977,6723706
6432794,0.275,6723708
6432794,0.844,6723710
6432794,1.018,6723713
6432794,1.046,6723715
6432794,0.864,6723720
6432794,1.262,6723722
6432794,0.586,6723727
6432794,0.67,6723730
6432794,-9.0,6723732
6432794,1.372,6723734
6432794,0.887,6723744
6432794,1.262,6723748
6432794,1.296,6723749
6432794,1.855,6723759
6432794,1.112,6723771
6432794,1.224,6723777
6432794,1.089,6723787
6490130,9.266,6783740
6490130,1.009,6783744
6490130,1.061,6783749
6490130,0.923,6783750
6490130,0.641,6783752
6490130,0.259,6783753
6490130,0.781,6783754
6490130,0.794,6783755
6490130,1.169,6783759
6490130,1.316,6783760
6490130,1.328,6783761
6490130,1.436,6783765
6490130,1.436,6783766
6490130,1.454,6783769
6490130,1.293,6783786
6490130,0.537,6783787
6490130,1.304,6783789
6490130,0.972,6783791
6490130,1.114,6783793
6490130,0.78,6783794
6490130,1.075,6783801
6490130,1.289,6783804
6490130,1.759,6783806
6490130,0.467,6783811
6490130,1.048,6783815
6490130,1.465,6783818
6490130,1.32,6783820
6490130,0.904,6783821
6490130,1.138,6783836
6490130,-9.0,6783840
6490130,0.958,6783842
6490130,1.562,6783848
6490130,0.829,6783857
6515835,2.191,6810673
6515835,0.998,6810675
6515835,1.065,6810680
6515835,1.024,6810681
6515835,0.947,6810684
6515835,1.092,6810689
6515835,0.639,6810690
6515835,0.751,6810692
6515835,-9.0,6810697
6515835,1.175,6810700
6515835,0.78,6810702
6515835,0.973,6810709
6515835,0.659,6810717
6515835,1.534,6810718
6515835,0.742,6810722
6515835,1.2,6810723
6515835,1.012,6810728
6515835,0.977,6810732
6515835,0.93,6810733
6515835,1.119,6810736
6515835,-9.0,6810739
6515835,1.657,6810741
6515835,1.224,6810747
6515835,1.121,6810752
6515835,1.111,6810755
6515835,0.686,6810756
6515835,0.783,6810757
6515835,1.507,6810759
6515835,2.344,6810764
6515835,0.904,6810771
6515835,0.97,6810772
6515835,0.832,6810776
6515835,1.144,6810780
6515835,1.42,6810781
6515835,1.039,6810787
6515835,0.373,6810789
6515835,1.006,6810793
6515835,1.235,6810797
6515835,0.545,6810800
6515835,0.813,6810808
6550004,1.673,6846850
6550004,3.203,6846853
6550004,1.058,6846854
6550004,3.29,6846859
6550004,1.798,6846860
6550004,0.613,6846866
6550004,0.674,6846867
6550004,0.533,6846869
6550004,-9.0,6846872
6550004,1.001,6846874
6550004,-9.0,6846875
6550004,1.079,6846876
6550004,1.006,6846878
6550004,1.137,6846879
6550004,0.88,6846881
6550004,0.807,6846883
6550004,0.541,6846886
6550004,1.232,6846887
6550004,-9.0,6846889
6550004,0.849,6846890
6550004,1.096,6846893
6550004,1.139,6846896
6550004,1.455,6846899
6550004,1.182,6846902
6550004,1.356,6846908
6550004,1.324,6846911
6550004,1.339,6846912
6550004,0.788,6846921
6550004,1.002,6846933
6550004,1.134,6846934
6550004,1.504,6846935
6550004,1.213,6846947
6619898,1.013,6919931
6619898,0.573,6919937
6619898,0.809,6919938
6619898,2.037,6919939
6619898,0.683,6919943
6619898,0.659,6919944
6619898,1.054,6919949
6619898,0.968,6919951
6619898,1.496,6919952
6619898,0.785,6919956
6619898,0.759,6919957
6619898,1.926,6919967
6619898,0.863,6919969
6619898,0.861,6919970
6619898,1.12,6919979
6619898,3.113,6919986
6702203,0.996,7005680
6702203,0.992,7005684
6702203,1.047,7005685
6702203,0.5,7005686
6702203,0.532,7005690
6702203,1.565,7005695
6702203,1.106,7005698
6702203,1.255,7005700
6702203,1.927,7005701
6702203,-9.0,7005709
6702203,0.959,7005711
6702203,1.129,7005717
6702203,0.933,7005722
6702203,0.977,7005726
6702203,1.286,7005728
6702203,1.323,7005732
6702203,1.236,7005733
6702203,1.149,7005734
6702203,1.419,7005743
6702203,0.611,7005744
6702203,1.463,7005745
6702203,1.391,7005749
6702203,1.286,7005754
6702203,0.979,7005755
6702203,0.773,7005756
6702203,0.823,7005757
6702203,1.603,7005760
6702203,1.859,7005765
6702203,0.881,7005770
6702203,1.122,7005780
6702203,1.388,7005785
6702203,0.991,7005787
6702203,1.345,7005797
6732705,1.161,7037699
6732705,1.87,7037701
6732705,0.833,7037702
6732705,2.695,7037703
6732705,0.495,7037704
6732705,2.133,7037705
6732705,1.324,7037709
6732705,1.148,7037711
6732705,0.875,7037715
6732705,1.491,7037719
6732705,1.247,7037720
6732705,1.985,7037721
6732705,0.883,7037722
6732705,0.93,7037724
6732705,0.945,7037725
6732705,0.732,7037726
6732705,1.486,7037727
6732705,0.882,7037729
6732705,0.774,7037730
6732705,1.113,7037733
6732705,0.86,7037735
6732705,0.808,7037741
6732705,1.123,7037745
6732705,1.291,7037746
6732705,-9.0,7037748
6732705,0.735,7037749
6732705,1.188,7037754
6732705,1.27,7037756
6732705,1.107,7037757
6732705,0.866,7037764
6732705,1.306,7037766
6732705,0.758,7037768
6732705,0.981,7037773
6732705,0.722,7037777
6732705,0.944,7037780
6732705,0.65,7037788
6732705,0.642,7037794
6732705,0.804,7037798
6898337,1.921,7212880
6898337,1.053,7212890
6898337,2.457,7212892
6898337,0.794,7212897
6898337,1.336,7212898
6898337,0.986,7212899
6898337,1.283,7212902
6898337,0.781,7212904
6898337,1.276,7212905
6898337,1.06,7212909
6898337,0.549,7212910
6898337,1.523,7212913
6898337,0.865,7212916
6898337,0.855,7212918
6898337,-9.0,7212921
6898337,0.852,7212927
6898337,0.787,7212928
6898337,1.118,7212931
6898337,1.199,7212934
6898337,0.478,7212940
6898337,0.729,7212941
6898337,0.904,7212942
6898337,0.908,7212943
6898337,0.813,7212952
6898337,1.76,7212954
6898337,0.662,7212955
6898337,-9.0,7212956
6898337,1.63,7212960
6898337,1.008,7212962
6898337,1.227,7212966
6898337,0.679,7212970
6898337,0.911,7212971
6898337,1.231,7212973
6898337,1.535,7212975
6898337,0.565,7212977
6898337,0.823,7212978
6898337,1.109,7212985
6898337,0.827,7212990
6898337,0.85,7212992
6898337,0.622,7212994
6898337,1.213,7212995
6898337,0.806,7213001
6898337,2.338,7213004
6898337,0.735,7213005
6898337,0.76,7213007
6898337,0.917,7213009
6898337,1.285,7213011
6898337,0.83,7213012
6898337,1.0,7213014
6898337,0.891,7213017
6898337,0.759,7213019
6898337,0.802,7213020
6898337,0.738,7213027
6898337,0.942,7213035
6898337,1.005,7213040
6898337,0.622,7213042
6898337,1.156,7213043
6898337,1.343,7213054
6898337,0.841,7213056
6898337,1.219,7213057
6898337,1.365,7213058
6898337,1.011,7213064
6898337,-9.0,7213065
6898337,0.982,7213066
6898337,0.896,7213070
6898337,0.725,7213072
6898337,1.183,7213078
6898337,0.812,7213080
6898337,0.844,7213089
6898337,1.069,7213090
6898337,1.659,7213095
6898337,0.803,7213102
6898337,0.793,7213103
6898337,1.086,7213105
6898337,0.772,7213109
6898337,0.711,7213110
6898337,0.898,7213115
6898337,-9.0,7213119
6898337,1.19,7213150
6898337,0.913,7213153
6898337,0.99,7213175
6898337,0.864,7213190
6898337,1.763,7213221
6898337,0.632,7213231
6904035,1.169,7219197
6904035,0.434,7219198
6904035,2.992,7219199
6904035,1.201,7219203
6904035,1.052,7219205
6904035,1.035,7219210
6904035,1.44,7219211
6904035,1.115,7219217
6904035,0.497,7219219
6904035,3.805,7219220
6904035,0.723,7219223
6904035,1.471,7219224
6904035,0.724,7219226
6904035,1.301,7219229
6904035,0.201,7219230
6904035,1.028,7219231
6904035,1.072,7219234
6904035,0.781,7219236
6904035,1.566,7219238
6904035,0.663,7219239
6904035,0.666,7219241
6904035,0.807,7219244
6904035,0.757,7219253
6904035,0.677,7219257
6904035,3.812,7219260
6904035,-9.0,7219261
6904035,1.748,7219265
6904035,1.4,7219266
6904035,-9.0,7219267
6904035,0.713,7219271
6904035,0.943,7219276
6904035,0.988,7219277
6904035,0.925,7219279
6904035,1.125,7219282
6904035,0.92,7219283
6904035,0.922,7219284
6904035,0.84,7219290
6904035,0.818,7219294
6904035,1.628,7219303
6904035,0.946,7219308
6904035,0.833,7219310
6904035,0.741,7219311
6904035,0.812,7219312
6904035,1.097,7219313
6904035,0.406,7219315
6904035,1.04,7219317
6904035,0.637,7219331
6904035,1.255,7219339
6904035,0.716,7219344
6904035,0.727,7219355
6904035,0.99,7219356
6904035,0.888,7219360
6904035,0.791,7219367
6904035,-9.0,7219368
6904035,1.031,7219381
6904035,0.894,7219395
6904035,1.042,7219399
6904035,0.961,7219404
6904035,1.114,7219423
6907470,2.59,7223283
6907470,0.564,7223284
6907470,0.564,7223286
6907470,0.828,7223296
6907470,1.215,7223300
6907470,-9.0,7223302
6907470,1.047,7223305
6907470,1.162,7223307
6907470,1.372,7223311
6907470,1.606,7223312
6907470,1.089,7223313
6907470,1.061,7223316
6907470,0.41,7223317
6907470,1.362,7223321
6907470,0.549,7223322
6907470,1.164,7223323
6907470,1.508,7223325
6907470,0.67,7223326
6907470,0.821,7223328
6907470,1.14,7223329
6907470,0.965,7223332
6907470,0.693,7223335
6907470,0.707,7223337
6907470,1.636,7223338
6907470,0.848,7223340
6907470,1.026,7223342
6907470,0.694,7223343
6907470,1.065,7223350
6907470,1.101,7223352
6907470,0.867,7223353
6907470,0.751,7223363
6907470,0.217,7223364
6907470,1.202,7223365
6907470,0.663,7223366
6907470,1.126,7223368
6907470,0.589,7223373
6907470,0.627,7223375
6907470,1.001,7223379
6907470,-9.0,7223381
6907470,1.397,7223386
6907470,0.603,7223390
6907470,0.885,7223394
6907470,0.819,7223399
6907470,1.12,7223400
6907470,1.13,7223403
6907470,0.807,7223411
6907470,1.279,7223412
6907470,1.253,7223431
6907470,-9.0,7223465
6919328,1.148,7236095
6919328,0.419,7236098
6919328,1.432,7236100
6919328,1.432,7236101
6919328,1.052,7236102
6919328,1.077,7236105
6919328,1.495,7236106
6919328,1.495,7236108
6919328,1.023,7236109
6919328,1.157,7236110
6919328,0.82,7236111
6919328,0.502,7236113
6919328,0.563,7236115
6919328,0.521,7236118
6919328,1.012,7236129
6919328,0.686,7236133
6919328,1.267,7236135
6919328,0.794,7236136
6919328,1.051,7236137
6919328,0.652,7236143
6919328,-9.0,7236152
6919328,0.818,7236155
6919328,0.748,7236156
6919328,0.493,7236157
6919328,-9.0,7236168
6919328,0.766,7236170
6919328,0.855,7236174
6919328,2.057,7236183
6921386,0.623,7238507
6921386,1.409,7238508
6921386,1.168,7238515
6921386,1.003,7238520
6921386,1.098,7238523
6921386,0.928,7238527
6921386,1.053,7238528
6921386,0.734,7238536
6921386,2.158,7238538
6921386,1.468,7238539
6921386,1.219,7238540
6921386,1.731,7238542
6921386,1.85,7238543
6921386,0.828,7238544
6921386,1.125,7238545
6921386,0.595,7238546
6921386,0.996,7238548
6921386,0.996,7238552
6921386,1.199,7238553
6921386,0.779,7238558
6921386,0.656,7238559
6921386,1.106,7238560
6921386,0.838,7238561
6921386,1.012,7238563
6921386,1.004,7238565
6921386,1.025,7238566
6921386,-9.0,7238568
6921386,1.12,7238570
6921386,1.288,7238571
6921386,0.614,7238573
6921386,0.912,7238575
6921386,1.409,7238576
6921386,1.123,7238577
6921386,1.46,7238579
6921386,2.303,7238584
6921386,1.471,7238585
6921386,1.333,7238586
6921386,0.808,7238588
6921386,0.855,7238590
6921386,0.817,7238592
6921386,1.356,7238593
6921386,1.77,7238595
6921386,1.159,7238597
6921386,-9.0,7238598
6921386,0.992,7238600
6921386,0.52,7238601
6921386,0.631,7238603
6921386,1.216,7238604
6921386,0.766,7238605
6921386,1.555,7238606
6921386,1.004,7238608
6921386,1.989,7238611
6921386,1.394,7238619
6921386,0.966,7238620
6921386,1.127,7238623
6921386,1.038,7238624
6921386,0.854,7238627
6921386,1.086,7238628
6921386,0.956,7238630
6921386,0.484,7238631
6921386,-9.0,7238641
6921386,1.025,7238645
6921386,0.829,7238650
6921386,1.447,7238654
6921386,0.827,7238655
6921386,0.866,7238656
6921386,0.775,7238660
6921386,0.547,7238663
6921386,1.316,7238666
6921386,1.132,7238670
6921386,1.143,7238671
6921386,1.044,7238674
6921386,1.619,7238676
6921386,1.234,7238677
6921386,1.014,7238680
6921386,0.416,7238682
6921386,1.306,7238686
6921386,0.87,7238688
6921386,1.442,7238689
6921386,-9.0,7238696
6921386,0.704,7238697
6921386,0.955,7238698
6921386,1.123,7238701
6921386,0.883,7238703
6921386,0.977,7238708
6921386,0.968,7238712
6921386,0.863,7238715
6921386,0.969,7238719
6921386,0.785,7238721
6921386,0.794,7238730
6921386,0.838,7238748
6921386,-9.0,7238754
6921386,0.58,7238758
6921386,1.023,7238762
6921386,0.664,7238767
6921386,-9.0,7238772
6921386,0.463,7238784
6921386,1.613,7238791
6921386,0.855,7238793
6921386,0.64,7238805
6921386,1.246,7238811
6921386,-9.0,7238834
6921386,-9.0,7238836
6921386,0.923,7238847
6921386,1.107,7238870
6955851,4.17,7275516
6955851,1.308,7275519
6955851,0.587,7275522
6955851,0.774,7275523
6955851,0.666,7275529
6955851,0.488,7275532
6955851,1.27,7275533
6955851,0.786,7275535
6955851,1.132,7275545
6955851,0.412,7275549
6955851,0.874,7275551
6955851,1.047,7275553
6955851,1.125,7275557
6955851,1.457,7275559
6955851,0.812,7275561
6955851,1.003,7275565
6955851,1.38,7275566
6955851,1.4,7275567
6955851,0.691,7275570
6955851,1.524,7275576
6955851,0.877,7275578
6955851,0.45,7275581
6955851,1.069,7275584
6955851,0.66,7275588
6955851,0.695,7275589
6955851,1.001,7275590
6955851,1.577,7275593
6955851,1.237,7275598
6955851,0.398,7275609
6955851,1.199,7275623
6955851,0.724,7275624
6955851,0.669,7275634
6955851,0.958,7275636
6957056,0.821,7277132
6957056,1.448,7277133
6957056,0.969,7277138
6957056,-9.0,7277139
6957056,1.097,7277141
6957056,0.509,7277142
6957056,1.176,7277148
6957056,0.518,7277151
6957056,1.09,7277153
6957056,0.919,7277155
6957056,0.643,7277156
6957056,1.537,7277160
6957056,1.212,7277165
6957056,1.285,7277166
6957056,0.864,7277167
6957056,0.677,7277171
6957056,1.396,7277172
6957056,0.598,7277173
6957056,0.762,7277178
6957056,0.613,7277180
6957056,1.159,7277181
6957056,0.921,7277183
6957056,0.929,7277186
6957056,1.077,7277197
6957056,1.29,7277200
6957056,0.473,7277205
6957056,0.923,7277207
6957056,0.83,7277210
6957056,0.767,7277225
6957056,-9.0,7277229
6957056,0.893,7277234
6957056,0.755,7277239
6957056,0.94,7277247
6957056,1.12,7277263
6957056,0.423,7277279
6957056,1.103,7277300
6957056,1.671,7277318
6975241,7.957,7296586
6975241,0.501,7296589
6975241,0.786,7296590
6975241,0.834,7296594
6975241,1.262,7296595
6975241,0.887,7296598
6975241,0.563,7296599
6975241,0.601,7296603
6975241,0.768,7296604
6975241,1.217,7296605
6975241,-9.0,7296606
6975241,0.886,7296607
6975241,-9.0,7296608
6975241,3.139,7296609
6975241,1.003,7296611
6975241,-9.0,7296616
6975241,0.826,7296621
6975241,0.876,7296626
6975241,1.248,7296628
6975241,1.209,7296631
6975241,1.085,7296636
6975241,1.474,7296650
6975241,0.818,7296654
6975241,1.069,7296660
6975241,1.076,7296663
6975241,0.452,7296666
6975241,0.649,7296669
6975241,-9.0,7296671
6981495,0.825,7303644
6981495,1.052,7303645
6981495,0.762,7303652
6981495,1.151,7303655
6981495,0.682,7303660
6981495,1.605,7303661
6981495,1.388,7303663
6981495,1.174,7303665
6981495,0.929,7303666
6981495,1.3,7303669
6981495,0.928,7303670
6981495,0.938,7303671
6981495,1.062,7303672
6981495,0.819,7303673
6981495,1.135,7303674
6981495,0.789,7303675
6981495,0.786,7303676
6981495,1.393,7303678
6981495,0.596,7303681
6981495,1.386,7303686
6981495,0.47,7303694
6981495,1.368,7303697
6981495,1.114,7303702
6981495,1.057,7303707
6981495,1.556,7303709
6981495,0.397,7303711
6981495,0.758,7303717
6981495,0.685,7303731
6981495,0.72,7303746
6981495,0.72,7303760
7033920,-9.0,7361151
7033920,4.61,7361154
7033920,0.84,7361164
7033920,-9.0,7361166
7033920,1.003,7361168
7033920,1.389,7361171
7033920,0.948,7361172
7033920,0.782,7361174
7033920,1.502,7361177
7033920,0.531,7361181
7033920,0.982,7361183
7033920,1.493,7361186
7033920,1.502,7361191
7033920,1.033,7361192
7033920,1.974,7361193
7033920,1.25,7361197
7033920,0.882,7361198
7033920,1.105,7361199
7033920,0.74,7361201
7033920,0.917,7361202
7033920,0.822,7361205
7033920,0.397,7361212
7033920,0.882,7361219
7033920,0.548,7361228
7033920,0.926,7361229
7033920,0.599,7361231
7033920,1.244,7361234
7033920,1.013,7361249
7033920,0.8,7361250
7033920,0.722,7361257
7033920,1.801,7361263
7033920,-9.0,7361265
7033920,0.764,7361300
7033920,0.923,7361312
7033920,0.701,7361321
7033920,1.97,7361323
7033920,1.002,7361329
7033920,0.694,7361339
7033920,0.743,7361356
7045189,1.111,7374185
7045189,1.221,7374194
7045189,1.269,7374196
7045189,0.805,7374197
7045189,0.993,7374198
7045189,2.607,7374199
7045189,1.575,7374202
7045189,0.492,7374205
7045189,1.155,7374208
7045189,0.538,7374210
7045189,4.027,7374213
7045189,0.934,7374215
7045189,1.578,7374217
7045189,0.799,7374221
7045189,0.649,7374223
7045189,2.727,7374225
7045189,1.068,7374232
7045189,1.688,7374238
7045189,1.741,7374242
7045189,1.397,7374243
7045189,1.285,7374249
7045189,1.398,7374262
7045189,0.859,7374266
7045189,0.915,7374267
7045189,0.813,7374268
7045189,1.284,7374272
7045189,1.284,7374278
7045189,-9.0,7374305
7045189,0.596,7374306
7045189,0.589,7374309
7050142,1.401,7379539
7050142,0.488,7379544
7050142,0.992,7379547
7050142,1.776,7379552
7050142,1.617,7379562
7050142,0.63,7379566
7050142,0.869,7379567
7050142,1.208,7379568
7050142,1.979,7379569
7050142,1.301,7379572
7050142,1.359,7379575
7050142,0.828,7379579
7050142,0.891,7379580
7050142,0.768,7379583
7050142,1.168,7379584
7050142,0.82,7379585
7050142,1.852,7379586
7050142,1.178,7379587
7050142,0.836,7379588
7050142,0.827,7379589
7050142,1.06,7379591
7050142,1.506,7379592
7050142,1.11,7379594
7050142,0.835,7379603
7050142,1.427,7379604
7050142,-9.0,7379611
7050142,0.8,7379613
7050142,0.718,7379614
7050142,0.777,7379615
7050142,1.235,7379616
7050142,1.55,7379617
7050142,0.859,7379618
7050142,3.055,7379621
7050142,3.055,7379624
7050142,1.233,7379630
7050142,0.783,7379632
7050142,1.156,7379636
7050142,-9.0,7379645
7050142,0.989,7379646
7050142,0.882,7379662
7050142,-9.0,7379670
7050142,1.09,7379671
7050142,0.756,7379679
7050142,0.947,7379680
7050142,1.147,7379691
7050142,0.98,7379705
7050142,1.138,7379709
7050142,0.895,7379715
7050142,0.688,7379721
7050142,1.4,7379732
7055776,1.18,7385910
7055776,1.863,7385917
7055776,1.371,7385924
7055776,0.662,7385925
7055776,1.053,7385929
7055776,1.13,7385931
7055776,1.027,7385936
7055776,1.143,7385943
7055776,1.036,7385947
7055776,0.728,7385948
7055776,1.308,7385952
7055776,1.015,7385954
7055776,1.026,7385955
7055776,1.503,7385956
7055776,0.638,7385958
7055776,0.771,7385959
7055776,2.213,7385970
7055776,2.072,7385973
7055776,1.371,7385978
7055776,1.081,7385982
7055776,0.676,7385988
7055776,0.65,7385989
7055776,0.676,7385994
7055776,0.958,7386014
7055776,0.763,7386015
7055776,0.946,7386021
7076724,1.535,7408941
7076724,0.825,7408944
7076724,-9.0,7408945
7076724,1.017,7408948
7076724,-9.0,7408952
7076724,1.214,7408955
7076724,1.103,7408956
7076724,0.571,7408957
7076724,0.812,7408959
7076724,1.483,7408960
7076724,1.155,7408962
7076724,0.86,7408964
7076724,0.676,7408966
7076724,0.993,7408968
7076724,0.858,7408973
7076724,0.768,7408974
7076724,0.776,7408975
7076724,1.012,7408978
7076724,1.095,7408979
7076724,0.674,7408980
7076724,0.821,7408981
7076724,0.992,7408982
7076724,1.141,7408984
7076724,1.293,7408986
7076724,1.826,7408988
7076724,0.86,7409008
7076724,0.745,7409011
7076724,1.254,7409013
7076724,1.043,7409015
7076724,1.349,7409017
7076724,0.94,7409018
7076724,0.697,7409019
7076724,0.857,7409021
7076724,0.934,7409024
7076724,1.125,7409029
7076724,1.357,7409038
7076724,0.885,7409042
7076724,0.821,7409046
7076724,0.897,7409047
7076724,0.299,7409062
7098679,0.748,7433156
7098679,2.742,7433161
7098679,2.215,7433169
7098679,0.964,7433175
7098679,0.999,7433184
7098679,0.999,7433185
7098679,1.574,7433186
7098679,1.11,7433188
7098679,1.138,7433189
7098679,0.904,7433191
7098679,0.768,7433200
7098679,1.214,7433203
7098679,1.199,7433204
7098679,1.391,7433207
7098679,1.147,7433209
7098679,1.125,7433211
7098679,0.785,7433213
7098679,1.514,7433214
7098679,1.071,7433215
7098679,1.006,7433216
7098679,0.46,7433223
7098679,1.372,7433228
7098679,0.668,7433233
7098679,1.14,7433255
7098679,0.693,7433259
7098679,1.606,7433264
7098679,0.892,7433272
7098679,1.742,7433274
7098679,1.292,7433278
7098679,1.581,7433285
7098679,-9.0,7433291
7098679,1.178,7433292
7098679,0.821,7433294
7132535,1.169,7470671
7132535,1.034,7470672
7132535,0.97,7470675
7132535,0.652,7470678
7132535,2.729,7470680
7132535,1.093,7470682
7132535,1.552,7470685
7132535,2.707,7470687
7132535,0.988,7470688
7132535,3.213,7470693
7132535,0.968,7470696
7132535,1.044,7470697
7132535,4.715,7470699
7132535,1.426,7470700
7132535,1.294,7470702
7132535,1.048,7470703
7132535,1.084,7470704
7132535,0.482,7470706
7132535,1.273,7470707
7132535,0.909,7470709
7132535,0.633,7470711
7132535,1.528,7470714
7132535,0.75,7470715
7132535,1.815,7470716
7132535,0.538,7470719
7132535,1.099,7470722
7132535,1.69,7470724
7132535,0.874,7470726
7132535,0.983,7470727
7132535,0.796,7470732
7132535,0.776,7470734
7132535,1.011,7470736
7132535,1.406,7470741
7132535,1.118,7470742
7132535,0.859,7470748
7132535,0.774,7470749
7132535,0.885,7470754
7132535,0.712,7470755
7132535,1.209,7470760
7132535,1.02,7470761
7132535,-9.0,7470762
7132535,1.111,7470763
7132535,1.031,7470766
7132535,0.828,7470767
7132535,0.985,7470770
7132535,1.23,7470771
7132535,0.995,7470774
7132535,1.335,7470775
7132535,1.169,7470778
7132535,0.398,7470779
7132535,-9.0,7470781
7132535,0.853,7470782
7132535,1.005,7470783
7132535,1.186,7470788
7132535,0.783,7470789
7132535,-9.0,7470792
7132535,0.89,7470793
7132535,1.71,7470794
7132535,1.33,7470796
7132535,0.622,7470798
7132535,0.867,7470800
7132535,1.043,7470801
7132535,1.056,7470803
7132535,0.486,7470806
7132535,1.128,7470809
7132535,0.682,7470811
7132535,0.609,7470813
7132535,0.776,7470814
7132535,0.673,7470819
7132535,3.34,7470823
7132535,0.883,7470828
7132535,0.869,7470829
7132535,1.359,7470843
7132535,0.803,7470851
7132535,1.014,7470857
7132535,0.863,7470860
7132535,0.859,7470862
7132535,0.734,7470865
7132535,0.51,7470866
7132535,0.807,7470868
7132535,0.611,7470869
7132535,-9.0,7470871
7132535,1.007,7470873
7132535,0.896,7470879
7132535,0.815,7470881
7132535,1.164,7470884
7132535,0.691,7470886
7132535,1.383,7470888
7132535,0.954,7470892
7132535,2.121,7470900
7132535,1.082,7470912
7132535,0.726,7470915
7132535,-9.0,7470916
7132535,1.117,7470917
7132535,1.361,7470919
7132535,1.354,7470924
7132535,0.933,7470927
7132535,-9.0,7470928
7132535,1.24,7470929
7132535,1.136,7470936
7132535,0.806,7470939
7132535,1.294,7470945
7132535,0.301,7470953
7132535,0.299,7470958
7132535,0.935,7470963
7132535,1.158,7470972
7132535,1.074,7470973
7132535,-9.0,7470975
7132535,1.503,7470980
7132535,0.768,7470996
7132535,1.15,7470999
7132535,1.248,7471004
7132535,1.255,7471010
7132535,0.796,7471015
7132535,0.295,7471022
7132535,0.706,7471026
7132535,0.779,7471036
7132535,-9.0,7471066
7142193,-9.0,7481821
7142193,0.537,7481836
7142193,0.99,7481840
7142193,0.862,7481842
7142193,1.006,7481843
7142193,0.928,7481847
7142193,0.43,7481848
7142193,0.913,7481849
7142193,-9.0,7481854
7142193,1.657,7481855
7142193,1.071,7481860
7142193,0.815,7481861
7142193,0.871,7481862
7142193,0.635,7481865
7142193,1.179,7481866
7142193,0.851,7481867
7142193,1.046,7481868
7142193,1.482,7481873
7142193,1.576,7481877
7142193,-9.0,7481880
7142193,1.476,7481885
7142193,1.197,7481888
7142193,1.445,7481897
7142193,1.2,7481898
7142193,1.228,7481899
7142193,1.004,7481902
7142193,0.308,7481904
7142193,0.896,7481908
7142193,-9.0,7481909
7142193,1.094,7481912
7142193,1.377,7481915
7142193,-9.0,7481916
7142193,1.037,7481917
7142193,0.873,7481920
7142193,0.827,7481926
7142193,-9.0,7481930
7142193,0.585,7481944
7142193,-9.0,7481946
7142193,1.33,7481950
7142193,0.88,7481963
7142193,1.277,7481965
7142193,1.224,7481968
7142193,1.561,7481972
7142193,1.254,7481978
7142193,0.973,7481989
7142193,1.478,7481997
7156868,0.945,7497777
7156868,1.44,7497779
7156868,1.169,7497785
7156868,0.778,7497786
7156868,-9.0,7497787
7156868,0.689,7497796
7156868,0.864,7497798
7156868,0.354,7497801
7156868,1.465,7497802
7156868,1.004,7497804
7156868,2.355,7497805
7156868,0.512,7497806
7156868,1.126,7497807
7156868,0.942,7497809
7156868,1.241,7497812
7156868,0.776,7497815
7156868,-9.0,7497819
7156868,0.951,7497820
7156868,0.735,7497821
7156868,0.959,7497822
7156868,2.889,7497823
7156868,0.532,7497825
7156868,0.597,7497826
7156868,0.844,7497827
7156868,1.061,7497836
7156868,1.067,7497837
7156868,1.621,7497840
7156868,-9.0,7497841
7156868,-9.0,7497842
7156868,0.872,7497843
7156868,1.256,7497845
7156868,1.295,7497852
7156868,1.751,7497860
7156868,0.602,7497876
7156868,1.363,7497897
7156868,0.904,7497902
7156868,2.062,7497911
7156868,0.912,7497916
7156868,0.707,7497926
7156868,0.903,7497929
7156868,0.787,7497958
7156868,-9.0,7497961
7157633,0.631,7498820
7157633,-9.0,7498821
7157633,0.722,7498824
7157633,0.493,7498828
7157633,1.197,7498830
7157633,1.081,7498831
7157633,0.914,7498835
7157633,0.834,7498836
7157633,0.938,7498838
